Data;Dia;Hora;BTN A;BTN B;BTN C;IP
30/mai/2023;ter;04:15;0,0170922;0,0157301;0,0149671;0,0612903
30/mai/2023;ter;04:30;0,0171222;0,0157323;0,0149202;0,0612903
30/mai/2023;ter;04:45;0,0171539;0,0157320;0,0149669;0,0612903
30/mai/2023;ter;05:00;0,0172864;0,0157879;0,0150661;0,0612903
30/mai/2023;ter;05:15;0,0174760;0,0159796;0,0151581;0,0606749
30/mai/2023;ter;05:30;0,0177049;0,0163023;0,0152728;0,0585104
30/mai/2023;ter;05:45;0,0179255;0,0166861;0,0154668;0,0430679
30/mai/2023;ter;06:00;0,0183192;0,0171755;0,0158198;0,0229154
30/mai/2023;ter;06:15;0,0187175;0,0175728;0,0163328;0,0033801
30/mai/2023;ter;06:30;0,0192169;0,0180676;0,0170464;0,0000003
30/mai/2023;ter;06:45;0,0197259;0,0185818;0,0179365;0,0000003
30/mai/2023;ter;07:00;0,0205416;0,0195428;0,0190195;0,0000003
30/mai/2023;ter;07:15;0,0214575;0,0207658;0,0202066;0,0000003
30/mai/2023;ter;07:30;0,0225826;0,0223036;0,0213807;0,0000003
30/mai/2023;ter;07:45;0,0239393;0,0235645;0,0224575;0,0000003
30/mai/2023;ter;08:00;0,0259206;0,0246506;0,0232977;0,0000003
30/mai/2023;ter;08:15;0,0279547;0,0254370;0,0239377;0,0000003
30/mai/2023;ter;08:30;0,0299325;0,0262328;0,0243654;0,0000003
30/mai/2023;ter;08:45;0,0314483;0,0269445;0,0246011;0,0000003
30/mai/2023;ter;09:00;0,0330623;0,0276907;0,0247560;0,0000003
30/mai/2023;ter;09:15;0,0344330;0,0284767;0,0248594;0,0000003
30/mai/2023;ter;09:30;0,0356338;0,0292079;0,0250025;0,0000003
30/mai/2023;ter;09:45;0,0364845;0,0297996;0,0251288;0,0000003
30/mai/2023;ter;10:00;0,0371536;0,0302721;0,0252341;0,0000003
30/mai/2023;ter;10:15;0,0377544;0,0305924;0,0253095;0,0000003
30/mai/2023;ter;10:30;0,0382544;0,0308031;0,0253890;0,0000003
30/mai/2023;ter;10:45;0,0387264;0,0308593;0,0255550;0,0000003
30/mai/2023;ter;11:00;0,0391547;0,0309348;0,0257667;0,0000003
30/mai/2023;ter;11:15;0,0396646;0,0310727;0,0260602;0,0000003
30/mai/2023;ter;11:30;0,0402113;0,0313560;0,0263657;0,0000003
30/mai/2023;ter;11:45;0,0406691;0,0318308;0,0268233;0,0000003
30/mai/2023;ter;12:00;0,0406347;0,0323484;0,0273495;0,0000003
30/mai/2023;ter;12:15;0,0402140;0,0326664;0,0279265;0,0000003
30/mai/2023;ter;12:30;0,0391886;0,0325775;0,0282464;0,0000003
30/mai/2023;ter;12:45;0,0382457;0,0322444;0,0282730;0,0000003
30/mai/2023;ter;13:00;0,0374092;0,0317671;0,0279553;0,0000003
30/mai/2023;ter;13:15;0,0370351;0,0313209;0,0275305;0,0000003
30/mai/2023;ter;13:30;0,0370149;0,0309476;0,0270540;0,0000003
30/mai/2023;ter;13:45;0,0372426;0,0308051;0,0266790;0,0000003
30/mai/2023;ter;14:00;0,0378698;0,0308754;0,0263398;0,0000003
30/mai/2023;ter;14:15;0,0384164;0,0311201;0,0260745;0,0000003
30/mai/2023;ter;14:30;0,0388927;0,0313140;0,0257966;0,0000003
30/mai/2023;ter;14:45;0,0389484;0,0313926;0,0255378;0,0000003
30/mai/2023;ter;15:00;0,0388346;0,0312356;0,0252503;0,0000003
30/mai/2023;ter;15:15;0,0385636;0,0310037;0,0249395;0,0000003
30/mai/2023;ter;15:30;0,0382476;0,0307284;0,0246676;0,0000003
30/mai/2023;ter;15:45;0,0378920;0,0304779;0,0244971;0,0000003
30/mai/2023;ter;16:00;0,0375467;0,0302481;0,0244478;0,0000003
30/mai/2023;ter;16:15;0,0372806;0,0300809;0,0244604;0,0000003
30/mai/2023;ter;16:30;0,0370367;0,0299592;0,0244923;0,0000003
30/mai/2023;ter;16:45;0,0367828;0,0298973;0,0245730;0,0000003
30/mai/2023;ter;17:00;0,0363468;0,0298745;0,0247492;0,0000003
30/mai/2023;ter;17:15;0,0358405;0,0298432;0,0250511;0,0000003
30/mai/2023;ter;17:30;0,0352120;0,0298198;0,0254271;0,0000003
30/mai/2023;ter;17:45;0,0346429;0,0298024;0,0258942;0,0000003
30/mai/2023;ter;18:00;0,0339177;0,0298133;0,0264092;0,0000003
30/mai/2023;ter;18:15;0,0332362;0,0298485;0,0270294;0,0000003
30/mai/2023;ter;18:30;0,0326163;0,0299447;0,0278066;0,0000003
30/mai/2023;ter;18:45;0,0322472;0,0300988;0,0287789;0,0000003
30/mai/2023;ter;19:00;0,0318590;0,0303369;0,0298741;0,0000003
30/mai/2023;ter;19:15;0,0314013;0,0306522;0,0310525;0,0000003
30/mai/2023;ter;19:30;0,0308139;0,0309535;0,0322198;0,0000003
30/mai/2023;ter;19:45;0,0303329;0,0311802;0,0333524;0,0000003
30/mai/2023;ter;20:00;0,0299197;0,0311971;0,0343988;0,0000003
30/mai/2023;ter;20:15;0,0295263;0,0310884;0,0349963;0,0000003
30/mai/2023;ter;20:30;0,0291376;0,0307876;0,0351399;0,0000003
30/mai/2023;ter;20:45;0,0287695;0,0304586;0,0348809;0,0000003
30/mai/2023;ter;21:00;0,0285189;0,0301151;0,0346210;0,0017012
30/mai/2023;ter;21:15;0,0282801;0,0298869;0,0344642;0,0230203
30/mai/2023;ter;21:30;0,0280062;0,0297580;0,0342886;0,0540472
30/mai/2023;ter;21:45;0,0276255;0,0295381;0,0339924;0,0612563
30/mai/2023;ter;22:00;0,0271366;0,0292518;0,0334718;0,0612903
30/mai/2023;ter;22:15;0,0265337;0,0287593;0,0326714;0,0612903
30/mai/2023;ter;22:30;0,0258550;0,0281760;0,0317627;0,0612903
30/mai/2023;ter;22:45;0,0251685;0,0275267;0,0306835;0,0612903
30/mai/2023;ter;23:00;0,0244247;0,0267587;0,0294972;0,0612903
30/mai/2023;ter;23:15;0,0236591;0,0258974;0,0281497;0,0612903
30/mai/2023;ter;23:30;0,0228659;0,0249233;0,0267798;0,0612903
30/mai/2023;ter;23:45;0,0221157;0,0239672;0,0254484;0,0612903
30/mai/2023;ter;24:00;0,0212294;0,0228398;0,0240818;0,0612903
31/mai/2023;qua;00:15;0,0204307;0,0216820;0,0227546;0,0612903
31/mai/2023;qua;00:30;0,0197019;0,0205487;0,0215175;0,0612903
31/mai/2023;qua;00:45;0,0192385;0,0197344;0,0204751;0,0612903
31/mai/2023;qua;01:00;0,0188357;0,0189925;0,0195486;0,0612903
31/mai/2023;qua;01:15;0,0185051;0,0183309;0,0187465;0,0612903
31/mai/2023;qua;01:30;0,0182175;0,0177547;0,0180712;0,0612903
31/mai/2023;qua;01:45;0,0179446;0,0173450;0,0174703;0,0612903
31/mai/2023;qua;02:00;0,0177014;0,0170641;0,0169857;0,0612903
31/mai/2023;qua;02:15;0,0174846;0,0168253;0,0165521;0,0612903
31/mai/2023;qua;02:30;0,0173088;0,0165998;0,0162001;0,0612903
31/mai/2023;qua;02:45;0,0171769;0,0163643;0,0158747;0,0612903
31/mai/2023;qua;03:00;0,0171134;0,0162014;0,0156112;0,0612903
31/mai/2023;qua;03:15;0,0170550;0,0160799;0,0153811;0,0612903
31/mai/2023;qua;03:30;0,0170282;0,0159818;0,0152115;0,0612903
31/mai/2023;qua;03:45;0,0170241;0,0158716;0,0151129;0,0612903
31/mai/2023;qua;04:00;0,0170806;0,0158099;0,0150410;0,0612903
31/mai/2023;qua;04:15;0,0171359;0,0157954;0,0149806;0,0612903
31/mai/2023;qua;04:30;0,0171682;0,0157939;0,0149352;0,0612903
31/mai/2023;qua;04:45;0,0171964;0,0157856;0,0149786;0,0612903
31/mai/2023;qua;05:00;0,0173287;0,0158446;0,0150732;0,0612903
31/mai/2023;qua;05:15;0,0175146;0,0160307;0,0151620;0,0606309
31/mai/2023;qua;05:30;0,0177433;0,0163594;0,0152786;0,0583518
31/mai/2023;qua;05:45;0,0179631;0,0167440;0,0154684;0,0423421
31/mai/2023;qua;06:00;0,0183565;0,0172411;0,0158218;0,0224098
31/mai/2023;qua;06:15;0,0187551;0,0176315;0,0163387;0,0029639
31/mai/2023;qua;06:30;0,0192582;0,0181147;0,0170476;0,0000003
31/mai/2023;qua;06:45;0,0197703;0,0186199;0,0179310;0,0000003
31/mai/2023;qua;07:00;0,0205855;0,0195703;0,0189957;0,0000003
31/mai/2023;qua;07:15;0,0215018;0,0207880;0,0201692;0,0000003
31/mai/2023;qua;07:30;0,0226285;0,0223227;0,0213281;0,0000003
31/mai/2023;qua;07:45;0,0239912;0,0235966;0,0224030;0,0000003
31/mai/2023;qua;08:00;0,0259682;0,0246971;0,0232482;0,0000003
31/mai/2023;qua;08:15;0,0280016;0,0254925;0,0238941;0,0000003
31/mai/2023;qua;08:30;0,0299789;0,0263016;0,0243427;0,0000003
31/mai/2023;qua;08:45;0,0315026;0,0270132;0,0245989;0,0000003
31/mai/2023;qua;09:00;0,0331229;0,0277528;0,0247813;0,0000003
31/mai/2023;qua;09:15;0,0344988;0,0285200;0,0248975;0,0000003
31/mai/2023;qua;09:30;0,0356999;0,0292578;0,0250531;0,0000003
31/mai/2023;qua;09:45;0,0365535;0,0298703;0,0251851;0,0000003
31/mai/2023;qua;10:00;0,0372252;0,0303653;0,0252862;0,0000003
31/mai/2023;qua;10:15;0,0378309;0,0306948;0,0253473;0,0000003
31/mai/2023;qua;10:30;0,0383351;0,0308952;0,0254041;0,0000003
31/mai/2023;qua;10:45;0,0388107;0,0309452;0,0255571;0,0000003
31/mai/2023;qua;11:00;0,0392385;0,0310247;0,0257763;0,0000003
31/mai/2023;qua;11:15;0,0397475;0,0311756;0,0260868;0,0000003
31/mai/2023;qua;11:30;0,0402924;0,0314592;0,0263983;0,0000003
31/mai/2023;qua;11:45;0,0407615;0,0319213;0,0268489;0,0000003
31/mai/2023;qua;12:00;0,0407245;0,0324208;0,0273781;0,0000003
31/mai/2023;qua;12:15;0,0402991;0,0327486;0,0279668;0,0000003
31/mai/2023;qua;12:30;0,0392695;0,0326743;0,0283005;0,0000003
31/mai/2023;qua;12:45;0,0383352;0,0323500;0,0283259;0,0000003
31/mai/2023;qua;13:00;0,0375097;0,0318482;0,0279944;0,0000003
31/mai/2023;qua;13:15;0,0371361;0,0313856;0,0275620;0,0000003
31/mai/2023;qua;13:30;0,0371107;0,0310213;0,0270737;0,0000003
31/mai/2023;qua;13:45;0,0373394;0,0308878;0,0266933;0,0000003
31/mai/2023;qua;14:00;0,0379647;0,0309555;0,0263445;0,0000003
31/mai/2023;qua;14:15;0,0385149;0,0311875;0,0260800;0,0000003
31/mai/2023;qua;14:30;0,0389906;0,0313793;0,0258105;0,0000003
31/mai/2023;qua;14:45;0,0390552;0,0314554;0,0255623;0,0000003
31/mai/2023;qua;15:00;0,0389409;0,0313050;0,0252847;0,0000003
31/mai/2023;qua;15:15;0,0386666;0,0310805;0,0249822;0,0000003
31/mai/2023;qua;15:30;0,0383389;0,0308181;0,0247225;0,0000003
31/mai/2023;qua;15:45;0,0379857;0,0305745;0,0245578;0,0000003
31/mai/2023;qua;16:00;0,0376464;0,0303487;0,0245127;0,0000003
31/mai/2023;qua;16:15;0,0373857;0,0301798;0,0245148;0,0000003
31/mai/2023;qua;16:30;0,0371440;0,0300654;0,0245408;0,0000003
31/mai/2023;qua;16:45;0,0368820;0,0300106;0,0246223;0,0000003
31/mai/2023;qua;17:00;0,0364411;0,0299912;0,0248023;0,0000003
31/mai/2023;qua;17:15;0,0359237;0,0299474;0,0251092;0,0000003
31/mai/2023;qua;17:30;0,0352902;0,0299221;0,0254897;0,0000003
31/mai/2023;qua;17:45;0,0347179;0,0299105;0,0259647;0,0000003
31/mai/2023;qua;18:00;0,0339944;0,0299227;0,0264827;0,0000003
31/mai/2023;qua;18:15;0,0333147;0,0299511;0,0270923;0,0000003
31/mai/2023;qua;18:30;0,0326932;0,0300477;0,0278590;0,0000003
31/mai/2023;qua;18:45;0,0323181;0,0301909;0,0288143;0,0000003
31/mai/2023;qua;19:00;0,0319315;0,0304147;0,0298880;0,0000003
31/mai/2023;qua;19:15;0,0314824;0,0306918;0,0310472;0,0000003
31/mai/2023;qua;19:30;0,0309035;0,0309613;0,0322003;0,0000003
31/mai/2023;qua;19:45;0,0304271;0,0311605;0,0333260;0,0000003
31/mai/2023;qua;20:00;0,0300109;0,0311661;0,0343439;0,0000003
31/mai/2023;qua;20:15;0,0296181;0,0310668;0,0349142;0,0000003
31/mai/2023;qua;20:30;0,0292211;0,0307769;0,0350366;0,0000003
31/mai/2023;qua;20:45;0,0288472;0,0304652;0,0347687;0,0000003
31/mai/2023;qua;21:00;0,0285876;0,0301295;0,0345087;0,0014039
31/mai/2023;qua;21:15;0,0283521;0,0299033;0,0343505;0,0212302
31/mai/2023;qua;21:30;0,0280836;0,0297664;0,0341975;0,0531837
31/mai/2023;qua;21:45;0,0277120;0,0295474;0,0339152;0,0612143
31/mai/2023;qua;22:00;0,0272201;0,0292788;0,0334002;0,0612903
31/mai/2023;qua;22:15;0,0266097;0,0288070;0,0326078;0,0612903
31/mai/2023;qua;22:30;0,0259215;0,0282402;0,0317157;0,0612903
31/mai/2023;qua;22:45;0,0252339;0,0276041;0,0306827;0,0612903
31/mai/2023;qua;23:00;0,0244985;0,0268403;0,0295263;0,0612903
31/mai/2023;qua;23:15;0,0237390;0,0259811;0,0282059;0,0612903
31/mai/2023;qua;23:30;0,0229500;0,0250018;0,0268459;0,0612903
31/mai/2023;qua;23:45;0,0221476;0,0239462;0,0254988;0,0612903
31/mai/2023;qua;24:00;0,0213703;0,0229057;0,0241968;0,0612903
1/jun/2023;qui;00:15;0,0206049;0,0218307;0,0229190;0,0612903
1/jun/2023;qui;00:30;0,0199162;0,0207906;0,0217032;0,0612903
1/jun/2023;qui;00:45;0,0193296;0,0198868;0,0205941;0,0612903
1/jun/2023;qui;01:00;0,0188802;0,0190533;0,0196057;0,0612903
1/jun/2023;qui;01:15;0,0185436;0,0183891;0,0187871;0,0612903
1/jun/2023;qui;01:30;0,0182572;0,0178029;0,0181023;0,0612903
1/jun/2023;qui;01:45;0,0179872;0,0173900;0,0175048;0,0612903
1/jun/2023;qui;02:00;0,0177501;0,0171120;0,0170225;0,0612903
1/jun/2023;qui;02:15;0,0175354;0,0168760;0,0165984;0,0612903
1/jun/2023;qui;02:30;0,0173596;0,0166572;0,0162442;0,0612903
1/jun/2023;qui;02:45;0,0172275;0,0164181;0,0159212;0,0612903
1/jun/2023;qui;03:00;0,0171663;0,0162561;0,0156517;0,0612903
1/jun/2023;qui;03:15;0,0171100;0,0161301;0,0154228;0,0612903
1/jun/2023;qui;03:30;0,0170847;0,0160337;0,0152562;0,0612903
1/jun/2023;qui;03:45;0,0170816;0,0159243;0,0151551;0,0612903
1/jun/2023;qui;04:00;0,0171331;0,0158615;0,0150771;0,0612903
1/jun/2023;qui;04:15;0,0171848;0,0158464;0,0150176;0,0612903
1/jun/2023;qui;04:30;0,0172137;0,0158351;0,0149750;0,0612903
1/jun/2023;qui;04:45;0,0172435;0,0158225;0,0150199;0,0612903
1/jun/2023;qui;05:00;0,0173736;0,0158874;0,0151119;0,0612903
1/jun/2023;qui;05:15;0,0175548;0,0160840;0,0152022;0,0605911
1/jun/2023;qui;05:30;0,0177818;0,0164249;0,0153178;0,0582048
1/jun/2023;qui;05:45;0,0179994;0,0168093;0,0155050;0,0416662
1/jun/2023;qui;06:00;0,0183956;0,0173066;0,0158549;0,0219016
1/jun/2023;qui;06:15;0,0187926;0,0176906;0,0163684;0,0025999
1/jun/2023;qui;06:30;0,0192959;0,0181617;0,0170654;0,0000003
1/jun/2023;qui;06:45;0,0198061;0,0186634;0,0179402;0,0000003
1/jun/2023;qui;07:00;0,0206204;0,0196054;0,0189947;0,0000003
1/jun/2023;qui;07:15;0,0215369;0,0208253;0,0201673;0,0000003
1/jun/2023;qui;07:30;0,0226616;0,0223475;0,0213196;0,0000003
1/jun/2023;qui;07:45;0,0240238;0,0236162;0,0223875;0,0000003
1/jun/2023;qui;08:00;0,0259953;0,0247151;0,0232219;0,0000003
1/jun/2023;qui;08:15;0,0280276;0,0255201;0,0238601;0,0000003
1/jun/2023;qui;08:30;0,0300071;0,0263457;0,0243186;0,0000003
1/jun/2023;qui;08:45;0,0315394;0,0270648;0,0245794;0,0000003
1/jun/2023;qui;09:00;0,0331670;0,0278070;0,0247689;0,0000003
1/jun/2023;qui;09:15;0,0345527;0,0285578;0,0248894;0,0000003
1/jun/2023;qui;09:30;0,0357592;0,0292890;0,0250540;0,0000003
1/jun/2023;qui;09:45;0,0366174;0,0298971;0,0251934;0,0000003
1/jun/2023;qui;10:00;0,0372889;0,0304083;0,0253010;0,0000003
1/jun/2023;qui;10:15;0,0378933;0,0307423;0,0253706;0,0000003
1/jun/2023;qui;10:30;0,0383944;0,0309439;0,0254534;0,0000003
1/jun/2023;qui;10:45;0,0388746;0,0309799;0,0256243;0,0000003
1/jun/2023;qui;11:00;0,0393109;0,0310689;0,0258539;0,0000003
1/jun/2023;qui;11:15;0,0398261;0,0312279;0,0261557;0,0000003
1/jun/2023;qui;11:30;0,0403732;0,0315208;0,0264683;0,0000003
1/jun/2023;qui;11:45;0,0408388;0,0319867;0,0269228;0,0000003
1/jun/2023;qui;12:00;0,0408041;0,0325064;0,0274468;0,0000003
1/jun/2023;qui;12:15;0,0403797;0,0328462;0,0280314;0,0000003
1/jun/2023;qui;12:30;0,0393663;0,0327827;0,0283668;0,0000003
1/jun/2023;qui;12:45;0,0384449;0,0324441;0,0284093;0,0000003
1/jun/2023;qui;13:00;0,0376280;0,0319404;0,0280847;0,0000003
1/jun/2023;qui;13:15;0,0372569;0,0314538;0,0276542;0,0000003
1/jun/2023;qui;13:30;0,0372330;0,0310896;0,0271649;0,0000003
1/jun/2023;qui;13:45;0,0374606;0,0309485;0,0267775;0,0000003
1/jun/2023;qui;14:00;0,0380864;0,0310235;0,0264245;0,0000003
1/jun/2023;qui;14:15;0,0386344;0,0312691;0,0261554;0,0000003
1/jun/2023;qui;14:30;0,0391067;0,0314721;0,0258919;0,0000003
1/jun/2023;qui;14:45;0,0391725;0,0315414;0,0256358;0,0000003
1/jun/2023;qui;15:00;0,0390563;0,0313630;0,0253501;0,0000003
1/jun/2023;qui;15:15;0,0387823;0,0311286;0,0250314;0,0000003
1/jun/2023;qui;15:30;0,0384429;0,0308714;0,0247763;0,0000003
1/jun/2023;qui;15:45;0,0380872;0,0306385;0,0246161;0,0000003
1/jun/2023;qui;16:00;0,0377484;0,0304257;0,0245800;0,0000003
1/jun/2023;qui;16:15;0,0374965;0,0302548;0,0245868;0,0000003
1/jun/2023;qui;16:30;0,0372636;0,0301393;0,0246150;0,0000003
1/jun/2023;qui;16:45;0,0370036;0,0300828;0,0247067;0,0000003
1/jun/2023;qui;17:00;0,0365613;0,0300688;0,0248926;0,0000003
1/jun/2023;qui;17:15;0,0360419;0,0300268;0,0251995;0,0000003
1/jun/2023;qui;17:30;0,0354151;0,0300001;0,0255726;0,0000003
1/jun/2023;qui;17:45;0,0348435;0,0299970;0,0260409;0,0000003
1/jun/2023;qui;18:00;0,0341231;0,0300077;0,0265519;0,0000003
1/jun/2023;qui;18:15;0,0334361;0,0300307;0,0271569;0,0000003
1/jun/2023;qui;18:30;0,0328152;0,0301088;0,0279303;0,0000003
1/jun/2023;qui;18:45;0,0324324;0,0302517;0,0289001;0,0000003
1/jun/2023;qui;19:00;0,0320520;0,0304731;0,0299746;0,0000003
1/jun/2023;qui;19:15;0,0316020;0,0307485;0,0311197;0,0000003
1/jun/2023;qui;19:30;0,0310275;0,0310176;0,0322557;0,0000003
1/jun/2023;qui;19:45;0,0305442;0,0312048;0,0333760;0,0000003
1/jun/2023;qui;20:00;0,0301183;0,0312221;0,0343846;0,0000003
1/jun/2023;qui;20:15;0,0297128;0,0311138;0,0349396;0,0000003
1/jun/2023;qui;20:30;0,0293053;0,0308081;0,0350421;0,0000003
1/jun/2023;qui;20:45;0,0289284;0,0304675;0,0347463;0,0000003
1/jun/2023;qui;21:00;0,0286658;0,0301276;0,0344803;0,0012063
1/jun/2023;qui;21:15;0,0284301;0,0299216;0,0343158;0,0195711
1/jun/2023;qui;21:30;0,0281673;0,0297949;0,0341736;0,0521782
1/jun/2023;qui;21:45;0,0278034;0,0295838;0,0338972;0,0611702
1/jun/2023;qui;22:00;0,0273217;0,0293185;0,0333998;0,0612903
1/jun/2023;qui;22:15;0,0267095;0,0288558;0,0326214;0,0612903
1/jun/2023;qui;22:30;0,0260229;0,0282970;0,0317304;0,0612903
1/jun/2023;qui;22:45;0,0253344;0,0276641;0,0306942;0,0612903
1/jun/2023;qui;23:00;0,0246005;0,0269072;0,0295339;0,0612903
1/jun/2023;qui;23:15;0,0238416;0,0260585;0,0282164;0,0612903
1/jun/2023;qui;23:30;0,0230493;0,0250765;0,0268537;0,0612903
1/jun/2023;qui;23:45;0,0222927;0,0241207;0,0255288;0,0612903
1/jun/2023;qui;24:00;0,0213889;0,0229891;0,0241703;0,0612903
2/jun/2023;sex;00:15;0,0205752;0,0218281;0,0228506;0,0612903
2/jun/2023;sex;00:30;0,0198379;0,0206891;0,0216317;0,0612903
2/jun/2023;sex;00:45;0,0193692;0,0198667;0,0205967;0,0612903
2/jun/2023;sex;01:00;0,0189645;0,0191231;0,0196661;0,0612903
2/jun/2023;sex;01:15;0,0186219;0,0184613;0,0188399;0,0612903
2/jun/2023;sex;01:30;0,0183346;0,0178749;0,0181497;0,0612903
2/jun/2023;sex;01:45;0,0180610;0,0174592;0,0175553;0,0612903
2/jun/2023;sex;02:00;0,0178239;0,0171808;0,0170815;0,0612903
2/jun/2023;sex;02:15;0,0176044;0,0169468;0,0166591;0,0612903
2/jun/2023;sex;02:30;0,0174288;0,0167297;0,0162970;0,0612903
2/jun/2023;sex;02:45;0,0172964;0,0164776;0,0159694;0,0612903
2/jun/2023;sex;03:00;0,0172397;0,0163101;0,0156982;0,0612903
2/jun/2023;sex;03:15;0,0171838;0,0161827;0,0154705;0,0612903
2/jun/2023;sex;03:30;0,0171570;0,0161003;0,0153065;0,0612903
2/jun/2023;sex;03:45;0,0171510;0,0159954;0,0152040;0,0612903
2/jun/2023;sex;04:00;0,0171975;0,0159388;0,0151273;0,0612903
2/jun/2023;sex;04:15;0,0172502;0,0159192;0,0150674;0,0612903
2/jun/2023;sex;04:30;0,0172772;0,0159055;0,0150268;0,0612903
2/jun/2023;sex;04:45;0,0173067;0,0158917;0,0150747;0,0612903
2/jun/2023;sex;05:00;0,0174329;0,0159598;0,0151645;0,0612903
2/jun/2023;sex;05:15;0,0176100;0,0161624;0,0152539;0,0605533
2/jun/2023;sex;05:30;0,0178375;0,0165074;0,0153638;0,0580540
2/jun/2023;sex;05:45;0,0180538;0,0168889;0,0155516;0,0410345
2/jun/2023;sex;06:00;0,0184522;0,0173838;0,0159002;0,0214239
2/jun/2023;sex;06:15;0,0188467;0,0177579;0,0164147;0,0022923
2/jun/2023;sex;06:30;0,0193519;0,0182229;0,0171061;0,0000003
2/jun/2023;sex;06:45;0,0198666;0,0187119;0,0179680;0,0000003
2/jun/2023;sex;07:00;0,0206805;0,0196415;0,0190114;0,0000003
2/jun/2023;sex;07:15;0,0215944;0,0208607;0,0201790;0,0000003
2/jun/2023;sex;07:30;0,0227145;0,0223876;0,0213238;0,0000003
2/jun/2023;sex;07:45;0,0240812;0,0236683;0,0223830;0,0000003
2/jun/2023;sex;08:00;0,0260607;0,0247602;0,0232177;0,0000003
2/jun/2023;sex;08:15;0,0281076;0,0255500;0,0238623;0,0000003
2/jun/2023;sex;08:30;0,0300923;0,0263697;0,0243309;0,0000003
2/jun/2023;sex;08:45;0,0316236;0,0270819;0,0245922;0,0000003
2/jun/2023;sex;09:00;0,0332433;0,0278402;0,0247902;0,0000003
2/jun/2023;sex;09:15;0,0346397;0,0286035;0,0249109;0,0000003
2/jun/2023;sex;09:30;0,0358546;0,0293531;0,0250755;0,0000003
2/jun/2023;sex;09:45;0,0367298;0,0299648;0,0252104;0,0000003
2/jun/2023;sex;10:00;0,0374062;0,0304723;0,0253188;0,0000003
2/jun/2023;sex;10:15;0,0380124;0,0308228;0,0253886;0,0000003
2/jun/2023;sex;10:30;0,0385141;0,0310384;0,0254817;0,0000003
2/jun/2023;sex;10:45;0,0389908;0,0310813;0,0256619;0,0000003
2/jun/2023;sex;11:00;0,0394353;0,0311679;0,0258999;0,0000003
2/jun/2023;sex;11:15;0,0399495;0,0313194;0,0262044;0,0000003
2/jun/2023;sex;11:30;0,0405029;0,0316131;0,0265212;0,0000003
2/jun/2023;sex;11:45;0,0409707;0,0320742;0,0269752;0,0000003
2/jun/2023;sex;12:00;0,0409357;0,0325899;0,0275115;0,0000003
2/jun/2023;sex;12:15;0,0405146;0,0329305;0,0281060;0,0000003
2/jun/2023;sex;12:30;0,0395003;0,0328679;0,0284514;0,0000003
2/jun/2023;sex;12:45;0,0385857;0,0325311;0,0284988;0,0000003
2/jun/2023;sex;13:00;0,0377733;0,0320246;0,0281827;0,0000003
2/jun/2023;sex;13:15;0,0374066;0,0315405;0,0277526;0,0000003
2/jun/2023;sex;13:30;0,0373881;0,0311787;0,0272547;0,0000003
2/jun/2023;sex;13:45;0,0376119;0,0310374;0,0268599;0,0000003
2/jun/2023;sex;14:00;0,0382375;0,0311144;0,0265056;0,0000003
2/jun/2023;sex;14:15;0,0387858;0,0313671;0,0262309;0,0000003
2/jun/2023;sex;14:30;0,0392582;0,0315768;0,0259532;0,0000003
2/jun/2023;sex;14:45;0,0393279;0,0316604;0,0256921;0,0000003
2/jun/2023;sex;15:00;0,0392052;0,0314915;0,0254127;0,0000003
2/jun/2023;sex;15:15;0,0389326;0,0312601;0,0251057;0,0000003
2/jun/2023;sex;15:30;0,0385907;0,0309919;0,0248648;0,0000003
2/jun/2023;sex;15:45;0,0382390;0,0307668;0,0247100;0,0000003
2/jun/2023;sex;16:00;0,0378994;0,0305680;0,0246812;0,0000003
2/jun/2023;sex;16:15;0,0376420;0,0303913;0,0246873;0,0000003
2/jun/2023;sex;16:30;0,0374024;0,0302584;0,0247042;0,0000003
2/jun/2023;sex;16:45;0,0371444;0,0301962;0,0247894;0,0000003
2/jun/2023;sex;17:00;0,0367084;0,0301845;0,0249708;0,0000003
2/jun/2023;sex;17:15;0,0361952;0,0301441;0,0252802;0,0000003
2/jun/2023;sex;17:30;0,0355697;0,0301106;0,0256435;0,0000003
2/jun/2023;sex;17:45;0,0350034;0,0301053;0,0260969;0,0000003
2/jun/2023;sex;18:00;0,0342833;0,0301133;0,0266134;0,0000003
2/jun/2023;sex;18:15;0,0335938;0,0301267;0,0272256;0,0000003
2/jun/2023;sex;18:30;0,0329655;0,0302048;0,0280058;0,0000003
2/jun/2023;sex;18:45;0,0325830;0,0303408;0,0289619;0,0000003
2/jun/2023;sex;19:00;0,0322052;0,0305697;0,0300178;0,0000003
2/jun/2023;sex;19:15;0,0317598;0,0308363;0,0311575;0,0000003
2/jun/2023;sex;19:30;0,0311822;0,0311054;0,0322805;0,0000003
2/jun/2023;sex;19:45;0,0306941;0,0312895;0,0334046;0,0000003
2/jun/2023;sex;20:00;0,0302573;0,0313155;0,0343939;0,0000003
2/jun/2023;sex;20:15;0,0298456;0,0312152;0,0349449;0,0000003
2/jun/2023;sex;20:30;0,0294295;0,0309180;0,0350234;0,0000003
2/jun/2023;sex;20:45;0,0290429;0,0305753;0,0347155;0,0000003
2/jun/2023;sex;21:00;0,0287682;0,0302166;0,0344509;0,0010359
2/jun/2023;sex;21:15;0,0285311;0,0299792;0,0342997;0,0179715
2/jun/2023;sex;21:30;0,0282754;0,0298406;0,0341754;0,0511711
